,"Track ID","Artists","Album Name","Album ID","Release Date","External URLs","Track Name","Popularity","Duration (ms)","Explicit","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Genre"
3502,"2Y32BXcxTSlC4MQHwxnKex","Sunidhi Chauhan","Tanu Weds Manu Returns (Original Motion Picture Soundtrack)","66GxOwfWVlbVRPwoi5dbhd",2015-04-30,"https://open.spotify.com/track/2Y32BXcxTSlC4MQHwxnKex","Move On (From ""Tanu Weds Manu Returns"")",0,249315,"False",0.715,0.755,6,-5.558,1,0.0366,0.468,0.000236,0.108,0.637,103.035,4,"filmi, modern bollywood"
3503,"0GeRudbh3e3WY3yws8dO3Y","Lata Mangeshkar, Kishore Kumar","Diamonds Forever - Lata Mangeshkar","7cmbUR0oPLKzrP6j6303Ad",2018-02-28,"https://open.spotify.com/track/0GeRudbh3e3WY3yws8dO3Y","Tere Bina Zindagi Se (From ""Aandhi"")",38,354013,"False",0.378,0.419,3,-9.876,1,0.0293,0.93,"1.13e-06",0.121,0.455,94.68,4,"lata, filmi, classic bollywood"
3504,"3oKuEvvclPj25AifUVoKxS","Arijit Singh","Loveholic Arijit Singh","7patNeMdCSnjhX082Uv3yg",2019-04-15,"https://open.spotify.com/track/3oKuEvvclPj25AifUVoKxS","Tum Hi Ho (From ""Aashiqui 2"")",51,261974,"False",0.528,0.449,5,-6.25,0,0.025,0.785,0,0.122,0.317,94.058,4,"filmi, modern bollywood"
3505,"62FJDmh1ESA1HUdOiAq9QQ","Udit Narayan, Alka Yagnik","Kaho Naa Pyar Hai","114GBlvfAQBvbXt6KH3NKO",2000-01-14,"https://open.spotify.com/track/62FJDmh1ESA1HUdOiAq9QQ","Kaho Naa Pyar Hai - Happy",0,423666,"False",0.655,0.857,9,-7.67,1,0.0623,0.0847,0.0345,0.0454,0.835,130.607,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
3506,"5PTSFHkGs7ORq5MDk24niT","Lata Mangeshkar","Kabhi Kabhie (Original Motion Picture Soundtrack)","4PAxacBYgofqgtorH5y3BA",1976-12-30,"https://open.spotify.com/track/5PTSFHkGs7ORq5MDk24niT","Mere Ghar Aai Ek Nanhi Pari",17,153453,"False",0.721,0.293,10,-14.084,1,0.0608,0.962,0,0.105,0.564,117.06,3,"lata, filmi, classic bollywood"
3507,"2148snU4pEZT7CgankziXh","Shankar-Ehsaan-Loy, Alka Yagnik, Udit Narayan","Lakshya (Original Motion Picture Soundtrack)","2U02MTp5MJnqV54xsJOVIe",2004-04-26,"https://open.spotify.com/track/2148snU4pEZT7CgankziXh","Agar Main Kahoon",50,292800,"False",0.815,0.714,9,-5.483,0,0.0337,0.743,"5.08e-05",0.0929,0.814,102.011,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
3508,"66BL55Pf4Vofv2YEzBbGYZ","Sonu Nigam","Tanu Weds Manu Returns (Original Motion Picture Soundtrack)","66GxOwfWVlbVRPwoi5dbhd",2015-04-30,"https://open.spotify.com/track/66BL55Pf4Vofv2YEzBbGYZ","O Sathi Mere (From ""Tanu Weds Manu Returns"")",0,346638,"False",0.334,0.633,3,-6.993,1,0.0529,0.628,"1.28e-05",0.102,0.476,148.678,3,"filmi, modern bollywood"
3509,"3gc2Rho0Tn8i4LBgf6f2O5","Mithoon, Arijit Singh, Manoj Muntashir","Soch Liya (From ""Radhe Shyam"")","0WtqXJA0EiOtn2fEVOQAxq",2021-12-08,"https://open.spotify.com/track/3gc2Rho0Tn8i4LBgf6f2O5","Soch Liya (From ""Radhe Shyam"")",45,283260,"False",0.597,0.52,8,-7.624,0,0.036,0.484,"1.05e-06",0.103,0.192,119.923,4,"desi pop, filmi, modern bollywood"
3510,"6iBCZ8Wkd813MwPxjzt4nU","Amit Kumar","Teri Kasam","39xlR8GG2G7SCGivG1ZWt4",1982,"https://open.spotify.com/track/6iBCZ8Wkd813MwPxjzt4nU","Geet Wo Hai Haan Ji Haan - Teri Kasam / Soundtrack Version",1,245586,"False",0.621,0.699,8,-8.857,1,0.0654,0.67,0,0.0637,0.764,115.776,4,"filmi, classic bollywood"
3511,"0DkqZvlHHKWJkXLiaOIk5T","Sukhwinder Singh, Alka Yagnik & Arvind Hasabnish","Kisna -The Warrior Poet (Original Motion Picture Soundtrack)","23a6CjijdlvOiDQGkhWCcg",2015-01-09,"https://open.spotify.com/track/0DkqZvlHHKWJkXLiaOIk5T","Wohi Din Aa Gaya",0,409626,"False",0.735,0.677,6,-10.626,1,0.105,0.197,"2.22e-05",0.0667,0.687,105.015,4,"filmi, modern bollywood"
3512,"35P2Xal9x3GAdOHytyEUFe",,,"3aeT26ypiF8fCWImdu0cGs",0,"https://open.spotify.com/track/35P2Xal9x3GAdOHytyEUFe",,0,0,"False",0.527,0.525,1,-8.106,1,0.0337,0.876,"1.41e-05",0.172,0.257,99.638,4,"Unknown"
3513,"5ACG6R1PbFnP7WHZNVDHAi","Harrdy Sandhu, B Praak, Jaani","Soch","36Y9tKIO40wfrOWxqEqMba",2013-11-14,"https://open.spotify.com/track/5ACG6R1PbFnP7WHZNVDHAi","Soch",60,346904,"False",0.636,0.649,4,-3.355,1,0.0477,0.764,0,0.125,0.448,140.013,4,"filmi, punjabi pop, desi pop"
3514,"6xIWpjKa6qTPnNCu5VRFRE","Parul Mishra","Aspirants: Season 1 (Music From the TVF Original Series)","3hFz046pdpJkSIGSXtG5jE",2021-05-07,"https://open.spotify.com/track/6xIWpjKa6qTPnNCu5VRFRE","Mohbhang",40,106000,"False",0.609,0.373,10,-7.447,1,0.0284,0.589,0,0.1,0.344,123.963,1,"Unknown"
3515,"6nY1ltTC3zjULeJgUYjywE","Ayushmann Khurrana, Neeti Mohan","Guitar Cafe - Ayushmann Khurrana","5rjryIzCnrQmRXUVvQkVAq",2019-06-04,"https://open.spotify.com/track/6nY1ltTC3zjULeJgUYjywE","Saadi Galli Aaja (From ""Nautanki Saala !"")",37,253416,"False",0.739,0.836,2,-5.155,1,0.0325,0.195,"3.64e-06",0.197,0.677,109.011,4,"filmi, modern bollywood"
3516,"1kcV2LJxt5v0s2cEGtEJ5i","Mohit Chauhan","Rockstar","3RZxrS2dDZlbsYtMRM89v8",2011-10-01,"https://open.spotify.com/track/1kcV2LJxt5v0s2cEGtEJ5i","Phir Se Ud Chala",66,268833,"False",0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,4,"filmi, modern bollywood"
3517,"4ru1SctlcWC3ZNyJU5jATw","Nayantara Bhatkal, Savera Mehta","NH10 (Original Motion Picture Soundtrack)","27HkLJwHD40T1ahHoxWqcD",2015-02-17,"https://open.spotify.com/track/4ru1SctlcWC3ZNyJU5jATw","Main Jo (From ""NH10"")",0,162964,"False",0.474,0.235,5,-11.675,1,0.0533,0.868,"6.64e-06",0.177,0.481,95.117,4,"Unknown"
3518,"1vBmaijoCBoqmwc3zs5n3s","Shaan, KK","Dus","2ZMv24PkdTVTdFBCtSMJiX",2005-05-30,"https://open.spotify.com/track/1vBmaijoCBoqmwc3zs5n3s","Dus Bahane",64,206946,"False",0.833,0.917,7,-5.498,1,0.0597,0.175,"1.92e-06",0.109,0.874,110.001,4,"filmi, modern bollywood"
3519,"6oIIzKbRVF6TAa2WGQ0WFY","Lata Mangeshkar, Shailendra Singh","Laxmikant - Birthday Special","6iZn7RGhriIWqeDacGytRa",2016-10-28,"https://open.spotify.com/track/6oIIzKbRVF6TAa2WGQ0WFY","Chabi Kho Jaye - From ""Bobby""",0,282906,"False",0.417,0.42,9,-13.212,0,0.0418,0.917,0.0498,0.64,0.882,116.714,4,"lata, filmi, classic bollywood"
3520,"6XPmY4hIb1RGRyNuq0UBsl","The PropheC","The Lifestyle","1zIvQYNdDnl4f7iF2s6HHj",2016-12-29,"https://open.spotify.com/track/6XPmY4hIb1RGRyNuq0UBsl","Kina Chir",64,216026,"False",0.622,0.431,11,-8.26,0,0.0293,0.0955,0,0.088,0.365,117.919,4,"punjabi pop, desi pop, desi hip hop"
3521,"7lGuqlx3RIIRkVlA1YyRaW","Kishore Kumar","Sholay (OST)","2zRClmjnWU6RzClu0G0h4I",2006-08-29,"https://open.spotify.com/track/7lGuqlx3RIIRkVlA1YyRaW","Koi Haseena - Sholay / Soundtrack Version",1,240960,"False",0.442,0.559,3,-11.413,0,0.0425,0.745,0,0.303,0.602,95.625,4,"filmi, classic bollywood"
3522,"0wnLMEOQlyW3Es1ag0HMVV","A.R. Rahman, Asha Bhosle, Udit Narayan, Vaishali Samant","Lagaan (Original Motion Picture Soundtrack)","1emmJiAJRnSYETup4o1UsM",2001-04-03,"https://open.spotify.com/track/0wnLMEOQlyW3Es1ag0HMVV","Radha Kaise Na Jale",62,334706,"False",0.729,0.505,7,-9.236,1,0.323,0.229,0,0.0975,0.723,148.435,3,"odia pop, filmi, marathi pop, classic bollywood, chutney"
3523,"4gt8b8pPGtfGswKTcXDhAC","Tajmeel Sherif","Chinna Chinna Aasai","6DYDTqmdaODY4AR1uSm2U9",2014,"https://open.spotify.com/track/4gt8b8pPGtfGswKTcXDhAC","Chinna Chinna Aasai",26,189000,"False",0.475,0.168,2,-12.766,1,0.0328,0.756,0,0.078,0.347,79.579,4,"tamil pop"
3524,"0mHU8dcIvGrGDazLMmQpSg","Jubin Nautiyal","Kabir Singh","3uuu6u13U0KeVQsZ3CZKK4",2019-06-14,"https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg","Tujhe Kitna Chahein Aur (Film Version)",53,276244,"False",0.358,0.252,11,-9.51,1,0.0346,0.604,0,0.0915,0.284,145.549,4,"modern bollywood, filmi, hare krishna"
3525,"61sRvpoIApbRfFLmnENjve","Asha Bhosle","Film Songs of Bollywood","4NcrZMpeh87AflxiXtRarO",2005-01-01,"https://open.spotify.com/track/61sRvpoIApbRfFLmnENjve","Yeh Mera Dil",0,257741,"False",0.487,0.59,7,-9.675,1,0.0694,0.502,0.00577,0.108,0.473,140.123,4,"filmi, chutney, classic bollywood"
3526,"1RmUloRrJTFhKdyUlNyr4l","KK, Dominique Cerejo","Bas Ek Pal (Original Motion Picture Soundtrack)","1Jsihai9PbMF4jgyUu5WwY",2006-09-15,"https://open.spotify.com/track/1RmUloRrJTFhKdyUlNyr4l","Bas Ek Pal (From ""Bas Ek Pal"")",0,332511,"False",0.617,0.875,7,-4.834,0,0.0454,0.262,0.00333,0.647,0.726,118.988,4,"filmi, modern bollywood"
3527,"1JiR90QSjo3r6jNcPw5URO","Mika Singh, Yo Yo Honey Singh","Mika Singh Is King","0Vx6ZeYBpTj21bbN0TDigr",2014-03-06,"https://open.spotify.com/track/1JiR90QSjo3r6jNcPw5URO","Mast Kalander",38,270524,"False",0.747,0.81,0,-5.337,0,0.0497,0.381,"1.37e-06",0.118,0.555,110.978,4,"filmi, hindi hip hop, modern bollywood"
3528,"59vbPXCgc6oxbSzMfVBLNb","Sohail Sen, Vishal Dadlani","Housefull 4","61yDeessJaxmW5NiWFVcxK",2019-10-23,"https://open.spotify.com/track/59vbPXCgc6oxbSzMfVBLNb","Shaitan Ka Saala",41,147429,"False",0.84,0.667,7,-6.482,1,0.184,0.202,"2.18e-05",0.355,0.197,100.01,4,"filmi, modern bollywood"
3529,"7Ck2si1vtgdPXdKGtWGGXr","A.R. Rahman, Badshah, Tanishk Bagchi, Shashaa Tirupati, Jubin Nautiyal","The Humma Song (From ""OK Jaanu"")","3vJoUE05bg6Ki7BrzTOAPl",2017-01-04,"https://open.spotify.com/track/7Ck2si1vtgdPXdKGtWGGXr","The Humma Song (From ""OK Jaanu"")",46,179657,"False",0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,5,"filmi, desi pop, desi hip hop, hare krishna, desi trap, modern bollywood"
3530,"47NUN3Lr3wY4bvk6HhrJCk","Vishal-Shekhar, Harshdeep Kaur, Benny Dayal","Bang Bang (Original Motion Picture Soundtrack)","5zhx5FG1P3Rc9Ufbr9bIgF",2014-09-19,"https://open.spotify.com/track/47NUN3Lr3wY4bvk6HhrJCk","Uff",0,272112,"False",0.783,0.671,5,-8.572,1,0.0639,0.294,0,0.134,0.651,141.996,4,"filmi, sufi, modern bollywood"
3531,"33JFzgJCTy4jgaDBImtLe6","Asha Bhosle, Mohammed Rafi, Shailendra Singh","Suhaag (Original Motion Picture Soundtrack)","2RYHuyX0p2t6s04sfBXbXg",1979-12-01,"https://open.spotify.com/track/33JFzgJCTy4jgaDBImtLe6","Teri Rab Ne Bana Di Jodi",20,330400,"False",0.45,0.728,9,-7.753,1,0.214,0.563,0.000111,0.0935,0.825,149.284,4,"filmi, chutney, classic bollywood"
3532,"2UKK9UEbKlykbmLVP1zWIQ","Salim–Sulaiman, Sukhwinder Singh, Jaideep Sahni","Rab Ne Bana Di Jodi","7pbKuvQHUTwbq4FbevvEca",2008-11-06,"https://open.spotify.com/track/2UKK9UEbKlykbmLVP1zWIQ","Haule Haule",67,263967,"False",0.712,0.776,5,-7.424,0,0.213,0.541,"2.17e-06",0.0896,0.96,89.934,4,"filmi, indian folk, modern bollywood"
3533,"6X4uyM93rEjUIlGCQ7jZRh","Amit Trivedi","Celebrate Kai Po Che (Original Motion Picture Soundtrack)","5p9bW4b2ErADux0c0BOMDs",2013-07-10,"https://open.spotify.com/track/6X4uyM93rEjUIlGCQ7jZRh","Manja",46,216760,"False",0.774,0.472,2,-7.586,1,0.0276,0.559,0.00282,0.207,0.529,106.026,3,"filmi, modern bollywood"
3534,"0rUN8ascPVT9iiLzC5ocPw","Badshah, Aastha Gill","Khoobsurat","66PqhjAV83M26X8mJ8nqDO",2014-08-12,"https://open.spotify.com/track/0rUN8ascPVT9iiLzC5ocPw","Abhi Toh Party Shuru Hui Hai",56,179912,"False",0.806,0.815,3,-5.373,0,0.0599,0.0081,"2.35e-05",0.586,0.678,129.999,4,"desi pop, filmi, desi hip hop, desi trap, modern bollywood"
3535,"6EdphmkLO3aMo9W4HAhx3H","Raman Mahadevan","Bollywood Unwind - Romantic Classics in a Relaxing Urban Avatar","0g2TPRPgCi5vRuJ1Eu5pAW",2015-01-27,"https://open.spotify.com/track/6EdphmkLO3aMo9W4HAhx3H","Tu Hi Re - The Unwind Mix",15,308000,"False",0.392,0.273,7,-12.683,1,0.0356,0.905,"1.21e-05",0.105,0.284,90.119,4,"Unknown"
3536,"68QwG6Ni1jFQc5Fit2iXp0",,,"2QeZ4rog20joAtfEFCghrZ",0,"https://open.spotify.com/track/68QwG6Ni1jFQc5Fit2iXp0",,0,0,"False",0.336,0.704,4,-7.928,0,0.0472,0.27,"6.12e-05",0.107,0.361,151.779,4,"Unknown"
3537,"1bhPjjD9bepecMxYAtKA1l","Madhav Mahajan","Chann Vi Gawah","2jcusOwZOCViel6GHSz0wX",2019-02-22,"https://open.spotify.com/track/1bhPjjD9bepecMxYAtKA1l","Chann Vi Gawah",44,252058,"False",0.741,0.635,10,-7.944,1,0.043,0.431,0,0.183,0.561,102.013,4,"Unknown"
3538,"32IjXlRFxNtJ4eMhKAUrSX","Darshan Raval","Kaash Aisa Hota","6sp5v7jZvHZBZUqCasMTNj",2019-03-21,"https://open.spotify.com/track/32IjXlRFxNtJ4eMhKAUrSX","Kaash Aisa Hota",63,212800,"False",0.449,0.391,7,-9.559,0,0.0312,0.851,0,0.106,0.266,74.856,4,"filmi, desi pop, gujarati pop, modern bollywood"
3539,"1veFzclLmDmHJnwnT7BYES","James","Gangster","3kmj9v72TKJkSu2yETSzo0",2009-01-01,"https://open.spotify.com/track/1veFzclLmDmHJnwnT7BYES","Bheegi Bheegi",0,344066,"False",0.317,0.606,0,-7.168,1,0.0356,0.0897,0,0.118,0.279,151.947,3,"Unknown"
3540,"1c4aFMSxYCeBIScH2uIWjO","Yo Yo Honey Singh, Neha Kakkar","Yo Yo - Party Anthems","4OGxft131ee6Ra60Z1E2s8",2014-03-28,"https://open.spotify.com/track/1c4aFMSxYCeBIScH2uIWjO","Sunny Sunny (From ""Yaariyan"")",0,243357,"False",0.794,0.885,11,-7.511,0,0.0849,0.00186,0.0198,0.191,0.374,129.996,4,"filmi, hindi hip hop, modern bollywood"
3541,"20kx2i4jptrjeSiRwyVpmS","Laxmikant–Pyarelal, Kishore Kumar","Suhaag Andhaa Kaanoon","03dcTyBIqcvS0j5ReqZ9Sx",1979-12-31,"https://open.spotify.com/track/20kx2i4jptrjeSiRwyVpmS","Rote Rote Hansna Seekho",0,372866,"False",0.51,0.493,9,-9.822,1,0.0356,0.92,"6.61e-05",0.168,0.703,96.089,4,"filmi, classic bollywood"
3542,"3QyC1OFTrrYBjo9WyAoh8X","Lata Mangeshkar","Bollywood: Songs From Popular Indian Cinema","3t9MOoslCYM4klQqnKxtwZ",2005-11-08,"https://open.spotify.com/track/3QyC1OFTrrYBjo9WyAoh8X","Sawan Ka Mahina",0,326800,"False",0.413,0.358,7,-9.956,1,0.0454,0.913,0.000463,0.371,0.739,147.649,4,"lata, filmi, classic bollywood"
3543,"7e6qTHVfRdaYsio90s1fHC","Vishal Dadlani","Zindagi Na Milegi Dobara","6Baavsh6HfNka1IyvPrr24",2011-06-06,"https://open.spotify.com/track/7e6qTHVfRdaYsio90s1fHC","Ik Junoon (Paint It Red)",64,299119,"False",0.79,0.848,2,-7.798,1,0.0508,0.364,0.00147,0.148,0.641,127.034,4,"filmi, modern bollywood"
3544,"7AUeoRKLHaUaYz4QdRa9Q4","Mika Singh, Nakash Aziz","Tamasha (Original Motion Picture Soundtrack)","1bmsYB6AknsGhtEnM9Kufn",2015-10-16,"https://open.spotify.com/track/7AUeoRKLHaUaYz4QdRa9Q4","Heer Toh Badi Sad Hai",0,326896,"False",0.527,0.914,7,-5.028,1,0.0588,0.097,"6.4e-06",0.134,0.901,91.05,4,"tollywood, filmi, modern bollywood"
3545,"399oCeYUTGTRyJBBtkGtgC","Sunidhi Chauhan, Mohit Chauhan","Mashups","5MFEnoXrWi5MAtZxYUQUOT",2015-10-01,"https://open.spotify.com/track/399oCeYUTGTRyJBBtkGtgC","Love Mashup",0,289281,"False",0.359,0.796,11,-4.696,1,0.0391,0.052,0,0.103,0.292,99.664,4,"filmi, modern bollywood"
3546,"3fFw9j5oxF9uPE4qTit3FL","Kishore Kumar","Timeless Kishore","2SqCHkwHu08ODngct8JRRv",2013-01-01,"https://open.spotify.com/track/3fFw9j5oxF9uPE4qTit3FL","Pal Pal Dil Ke Paas - From ""Blackmail""",29,327160,"False",0.474,0.508,10,-6.564,0,0.0368,0.562,"1.86e-06",0.0812,0.512,120.948,4,"filmi, classic bollywood"
3547,"4P7zjIdXiHYRNhI9upeBUE","S. D. Burman, Kishore Kumar","The Magic Of Rajesh Khanna","6yiWYh2oRWKSCVDWXSR4b7",1996-11-01,"https://open.spotify.com/track/4P7zjIdXiHYRNhI9upeBUE","Roop Tera Mastana",0,225213,"False",0.459,0.48,6,-10.52,1,0.0934,0.655,"7.63e-06",0.213,0.563,81.961,4,"filmi, classic bollywood"
3548,"66uMmK9uefgoflmaxbtQCL","KK","Evergreen Hits Of K.K.","1dG5jJAa3ZiSWnpVd2uPao",2022-06-01,"https://open.spotify.com/track/66uMmK9uefgoflmaxbtQCL","Dil Kyun Yeh Mera (From ""Kites"")",52,333200,"False",0.486,0.383,6,-6.183,1,0.0286,0.618,"8.41e-05",0.149,0.164,125.917,3,"filmi, modern bollywood"
3549,"1U5sNtAqEB5D8V7rwQt8Ex","Hariharan, Alka Yagnik","Haqeeqat (Original Motion Picture Soundtrack)","6SAtndTiMFxhFZn9PSRoiX",1995-12-29,"https://open.spotify.com/track/1U5sNtAqEB5D8V7rwQt8Ex","Dil Ne Dil Se Iqrar Kiya",47,295013,"False",0.536,0.844,6,-9.487,1,0.0575,0.646,0.0485,0.169,0.819,108.763,4,"modern bollywood, ghazal, filmi, hare krishna"
3550,"1y6xB8iC1gn8YQxLPeXbup","Rahat Fateh Ali Khan","Rahat Fateh Ali Khan","0gKaCf8wKCENx8GpUuHO9f",2010-10-22,"https://open.spotify.com/track/1y6xB8iC1gn8YQxLPeXbup","Man Baawra",0,389720,"False",0.612,0.527,0,-4.686,1,0.0255,0.474,"1.22e-06",0.0867,0.192,108.881,4,"filmi, classic pakistani pop, sufi, modern bollywood, qawwali"
3551,"7IEhAcLDbTknTR1WP8ki9a","Raghu Dixit, Karsh Kale, Midival Punditz","Gully Boy (Original Motion Picture Soundtrack)","2hFSAulaLp8sOOZr02zNes",2019-01-24,"https://open.spotify.com/track/7IEhAcLDbTknTR1WP8ki9a","Train Song",39,238930,"False",0.496,0.684,8,-10.017,1,0.0409,0.0486,0.00654,0.11,0.883,125.968,4,"indian indie, world fusion, kannada pop, indian fusion, indian folk, hindi indie, new delhi indie, indian rock, indian electronic"
3552,"20UvuxJ3vf2aDJjaNpgZZt","Jatin-Lalit, Alka Yagnik","Kuch Kuch Hota Hai (Original Motion Picture Soundtrack)","5i3NjuZceh9iqtcODFTM4Q",1998-08-19,"https://open.spotify.com/track/20UvuxJ3vf2aDJjaNpgZZt","Kuch Kuch Hota Hai - Sad",47,87733,"False",0.229,0.327,7,-14.188,1,0.0432,0.707,0.0014,0.0654,0.122,146.384,4,"filmi, hare krishna, classic bollywood, afghan pop, modern bollywood, chutney"
3553,"3Rvdqwgbr3rryZkNRrItt3","Tulsi Kumar, Darshan Raval, Sachet-Parampara","Is Qadar","7t2pQVJ3tCbrEBg9uDz0qb",2021-04-08,"https://open.spotify.com/track/3Rvdqwgbr3rryZkNRrItt3","Is Qadar",57,226313,"False",0.671,0.904,6,-2.736,0,0.0506,0.514,"3.23e-05",0.0642,0.811,90.971,4,"filmi, desi pop, gujarati pop, modern bollywood"
3554,"30yySOIXHZYx94sLAySy2j","A.R. Rahman, Anuradha, Chandralekha Annupamaa","Dil Se (Original Motion Picture Soundtrack)","54NUwj7U1MOhA1ZGbnhiMz",1998-07-08,"https://open.spotify.com/track/30yySOIXHZYx94sLAySy2j","Dil Se Re",55,405706,"False",0.844,0.442,9,-16.54,1,0.0691,0.00882,0.000498,0.0879,0.436,105.986,4,"filmi, odia bhajan"
3555,"3oXb4incGBUrolvhUliGrp","Karthik, Mehboob, A R Rahman","Yuva","4Ch3XU75duNGBCCGwqdnCR",2004,"https://open.spotify.com/track/3oXb4incGBUrolvhUliGrp","Dhakka Laga Bukka",0,298547,"False",0.733,0.753,10,-11.448,0,0.0669,0.166,0.0306,0.0908,0.818,102.012,4,"Unknown"
3556,"1418IuVKQPTYqt7QNJ9RXN","King","Champagne Talk","15CyNDuGY5fsG0Hn9rjnpG",2022-09-13,"https://open.spotify.com/track/1418IuVKQPTYqt7QNJ9RXN","Maan Meri Jaan",73,194653,"False",0.698,0.505,6,-8.242,0,0.0356,0.354,0,0.0995,0.396,95.868,4,"desi pop, hindi hip hop"
3557,"6vy90Cvd2Y5TznWKJriRp9","Sanam","Lofi Chill Mix","31pOBshRPyWIwY4100TsRx",2021-12-27,"https://open.spotify.com/track/6vy90Cvd2Y5TznWKJriRp9","O Mere Dil Ke Chain - LoFi",2,198492,"False",0.621,0.377,11,-8.128,0,0.0405,0.534,0.0318,0.111,0.169,90.953,4,"desi pop"
3558,"05SJ8KGRFN71oFy0jkLOOW","Arijit Singh","Rihaa","6I25JQ83JSo8FObIDeIfgK",2020-10-04,"https://open.spotify.com/track/05SJ8KGRFN71oFy0jkLOOW","Rihaa",0,329655,"False",0.465,0.664,5,-7.909,1,0.0361,0.886,0.068,0.156,0.744,173.863,4,"filmi, modern bollywood"
3559,"4km0RUkMMFdx8iDuq36o2w","Pritam, Arijit Singh, Antara Mitra","Dilwale (Original Motion Picture Soundtrack)","09AmTEo0Po8vC2WDcpviAT",2015-11-17,"https://open.spotify.com/track/4km0RUkMMFdx8iDuq36o2w","Janam Janam",65,237896,"False",0.301,0.581,11,-7.324,0,0.0422,0.602,0,0.0757,0.235,132.051,3,"filmi, indian instrumental, modern bollywood"
3560,"1dxbiVeiV7nQ2V9qXnhJiB","Amaal Mallik, Armaan Malik, Abhiruchi Chand","Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack)","1teNu8WgSFQyNncvswvbAL",2016-03-04,"https://open.spotify.com/track/1dxbiVeiV7nQ2V9qXnhJiB","Buddhu Sa Mann",59,206858,"False",0.644,0.87,10,-4.816,1,0.0394,0.193,0,0.549,0.702,125.998,4,"desi pop, filmi, modern bollywood"
3561,"0NoNwbg1fnrb3DHCZ8We6q","Bombay Rockers","Introducing…","0A9PclEuPJL5dmc9eAso14",2005-05-31,"https://open.spotify.com/track/0NoNwbg1fnrb3DHCZ8We6q","Rock Tha Party",44,212653,"False",0.831,0.728,8,-4.625,1,0.0459,0.0865,0,0.113,0.896,109.977,4,"bhangra"
3562,"68nqVf3mY2aReIVN6xXavH","Arijit Singh","Tera Fitoor (From ""Genius"")","4eF3oOh8jyVwUryRUsvODW",2018-07-12,"https://open.spotify.com/track/68nqVf3mY2aReIVN6xXavH","Tera Fitoor - From ""Genius""",0,310000,"False",0.575,0.688,9,-5.136,1,0.032,0.346,0.0421,0.262,0.726,135.988,4,"filmi, modern bollywood"
3563,"3MzWi6zLbWyZm3MISXs43C","A.R. Rahman, Mohit Chauhan","Rockstar","0DEehXOLPp1N7V8XYR0kF0",2011-09-30,"https://open.spotify.com/track/3MzWi6zLbWyZm3MISXs43C","Jo Bhi Main",0,275893,"False",0.553,0.584,11,-7.549,0,0.0298,0.532,"1.86e-05",0.115,0.404,135.948,4,"filmi, modern bollywood"
3564,"4IWQcXbWayhdz3pjNk3CtG","Hariharan","Raincoat (Original Motion Picture Soundtrack)","6VgjVa8DfTYKeQnSK7lbVW",2005-05-03,"https://open.spotify.com/track/4IWQcXbWayhdz3pjNk3CtG","Piya Tora Kaisa Abhiman",0,343144,"False",0.37,0.206,2,-13.916,1,0.0346,0.897,0.000299,0.0983,0.12,111.251,4,"ghazal, filmi"
3565,"0V5ddCNO7WRpjFmm79a2vM","Daler Mehndi, Richa Sharma","Pritam's Musical Journey","577fTJApI722uUIJquR2NT",2019-03-19,"https://open.spotify.com/track/0V5ddCNO7WRpjFmm79a2vM","Zor Ka Jhatka (From ""Action Replayy"")",13,248130,"False",0.742,0.977,1,-3.267,1,0.229,0.0955,0.00012,0.101,0.822,176.103,4,"modern bollywood, filmi, bhangra"
3566,"1XfPFz0jD2m8uwqphe0lTi","Tanzeel Khan","Inaayat","4zGe3ux5N7VhfEsAcOTWKg",2021-04-07,"https://open.spotify.com/track/1XfPFz0jD2m8uwqphe0lTi","Inaayat",38,205500,"False",0.699,0.52,6,-9.267,1,0.0912,0.488,0,0.116,0.61,98.151,4,"desi pop"
3567,"3nKEiJUeaWn8q2O9I1xwlB","Salim–Sulaiman, Sonu Nigam, Shreya Ghoshal, Salim Merchant","Kurbaan (Original Motion Picture Soundtrack)","7gJUjDpRvBRY5oCh4pC9d5",2009-10-15,"https://open.spotify.com/track/3nKEiJUeaWn8q2O9I1xwlB","Shukran Allah",60,290053,"False",0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3,"filmi, indian folk, modern bollywood"
3568,"6W6fx8Mct5xH2M7g4cUT18","Arijit Singh, Antara Mitra","Pritam's Musical Journey","577fTJApI722uUIJquR2NT",2019-03-19,"https://open.spotify.com/track/6W6fx8Mct5xH2M7g4cUT18","Itni Si Baat Hain (From ""Azhar"")",16,294846,"False",0.559,0.768,2,-4.77,1,0.0656,0.494,0,0.0844,0.289,155.777,4,"filmi, modern bollywood"
